Sira_ID,API_ID,Urun_Ismi,Urun_Barkodu,Muadil_Barkodlari
7924,153387,PARODONTAX TAM KOR BEYAZ 75ML,8681291004735,[]
7925,153392,TEROLAM 800 MG 180 TB,8699792090072,"[""8699844091248"", ""8699738090050"", ""8699514093305"", ""8699514094098"", ""8680008040325"", ""8699844091248"", ""8699738090050"", ""8699514093305"", ""8699514094098"", ""8680008040325""]"
7926,153393,FUSIX DERMACORT %2 + %0.1 KREM,8699525350077,"[""8699828350088"", ""8699514350088"", ""8680760350113"", ""8699569350149"", ""8699828350088"", ""8699514350088"", ""8680760350113"", ""8699569350149""]"
7927,153394,BIO EKO TORBA ORTA BOY 5000 ADE,8680530661227,[]
7928,153397,DYMISTA 23 G NASAL SPRAY,8698856540409,"[""8699569540083"", ""8680199019445"", ""8680199540697""]"
7929,153409,OSTEOWELL 30 TB,8699543003375,[]
7930,153412,BOSULIF 100 MG 28 TB,8681308097446,[]
7931,153413,BOSULIF 500 MG 28 TB,8681308097453,[]
7932,153414,ALGO LIQUIT 30 ML 30 FLAKON,8681248006386,[]
7933,153417,MYO FOL 30 SASE,8680014260816,[]
7934,153419,VITACOLD KEKIK SURUP 100 ML,8680014260823,[]
7935,153420,VITAFLOR 30 KAPSUL,8680014260434,[]
7936,153421,VITA-POS GOZ MERHEMI 250 IU 5GR,4031626001597,[]
7937,153437,DERECE DIJITAL VEDOCOLOR RENKLI,8058090019541,[]
7938,153443,NUTRAXIN OMGA3 ULTRA 2500 MG,8680512628217,[]
7939,153447,PROPOLIS ARISUTU GINSENG SHOT,8681644701335,[]
7940,153448,UPTRAVI 200 MCG 60 FILM TABLET,8699593095535,"[""8699593095573"", ""8699511090222""]"
7941,153449,UPTRAVI 200 MCG 140 FILM TABLET,8699593095573,"[""8699593095535"", ""8699511090239""]"
7942,153450,UPTRAVI 400 MCG 60 FILM TABLET,8699593095542,"[""8699511090246""]"
7943,153451,UPTRAVI 600 MCG 60 FILM TABLET,8699593095559,"[""8699511090253""]"
7944,153452,UPTRAVI 800 MCG 60 FILM TABLET,8699593095566,"[""8699511090260""]"
7945,153453,UPTRAVI 1000 MCG 60 FILM TABLET,8699593095498,"[""8699511090277""]"
7946,153454,UPTRAVI 1200 MCG 60 FILM TABLET,8699593095504,"[""8699511090284""]"
7947,153455,UPTRAVI 1400 MCG 60 FILM TABLET,8699593095511,"[""8699511090291""]"
7948,153456,UPTRAVI 1600 MCG 60 FILM TABLET,8699593095528,"[""8699511090307""]"
7949,153459,NAVITAE PLUS 15 ML,3700822601184,[]
7950,153462,VENATURA KOENZIM Q10+ALFA LIPO,8683229900638,[]
7951,153463,SIPROGUT PLUS 5 ML KULAK DAMLA,8699569620020,[]
7952,153464,IMUNCA 20 DUO KAPSUL NBTLIFE,8699241770722,[]
7953,153469,PROXAR SURUP 100 ML,8699543570105,"[""8680131752119"", ""8699514570196""]"
7954,153472,RESVEGA 60 KAPSUL,3662042005282,[]
7955,153479,TROCMETAM 20 MG IV FLK COZ,8699606795445,"[""8699525274960"", ""8699541792400"", ""8699525274960"", ""8680222790204"", ""8699541792400""]"
7956,153480,"VANKOPOL 0,5 G IV FLK",8699606795391,[]
7957,153489,COLLAQUIN - COLLAGEN MIX,8682169340054,[]
7958,153491,BRADIKANT 30 MG 3ML FLK,8699606526650,"[""8699844951627"", ""8681735950383"", ""8699844951627"", ""8681735950383"", ""8699715952142""]"
7959,153492,"HEMANGIOL 3,75 MG/ML COZELTI",8681349103038,[]
7960,153494,REDUPOT 880MG GRANUL 20 SASE,8699514200178,"[""8699828240037"", ""8699844242145"", ""8699819241265"", ""8699708240249"", ""8699828240037"", ""8699844242145"", ""8699819241265"", ""8699708240249"", ""8699738240011""]"
7961,153495,BRUPREX 200 MG 5ML SUSP,8699293700258,"[""8699591700233"", ""8699591700233""]"
7962,153498,GLOBEST KIDS 125 ML SURUP,8683962838120,[]
7963,153499,VENATURA CRANBERRY+D-MANNOZ 30K,8683229900720,[]
7964,153500,VENATURA L-KARNITIN+TAURIN 20 S,8683229900287,[]
7965,153501,OCEAN METHYL BALANCE 30 VCAPS,8697595872376,[]
7966,153503,HEMLIBRA 150 MG/ 1 COZ,8699505773247,[]
7967,153504,HEMLIBRA 30 MG/1 ML COZ,8699505773544,[]
7968,153505,HEMLIBRA 105 MG 0.7 ML COZ,8699505773506,[]
7969,153506,HEMLIBRA 60 MG /0.4 ML COZ,8699505773551,[]
7970,153513,FARE YAPISKANI BROFARTRAP NRKS,8690496050768,[]
7971,153516,FARE ZEHIRI BROFAR PAS100GRNRKS,8690496028019,[]
7972,153524,NUCALA FD 100 MG 1X10 ML FLK,8699522779987,"[""8699522958528"", ""8699522958542""]"
7973,153525,CEPROTIN 500 IU FLK,8681429550257,[]
7974,153526,ELAPRASE 2 MG /ML,8699943790028,[]
7975,153527,CLINDATRE JEL,8699708340147,[]
7976,153528,KONDROMIN PLUS 90 TB,8699708091551,[]
7977,153532,MEMORAN 60 KAPSUL,8683324453718,[]
7978,153533,PEPTAGE 60 KAPSUL,8683324453725,[]
7979,153534,REDUVASC 60 KAPSUL,8683324453732,[]
7980,153535,STACALM 30 TB.,8683324453749,[]
7981,153540,EXTAL 900 MG 20 EFER TB,8699792022448,"[""8699772020013"", ""8697928020214"", ""8680760020047"", ""8699570240125"", ""8699772020013"", ""8697928020214"", ""8680760020047""]"
7982,153541,EXTAL FORT 1200 MG 20 EFERV TB,8699792022455,"[""8699772020020"", ""8682758020046"", ""8680881020704"", ""8680760020054"", ""8699570240101"", ""8699772020020"", ""8682758020046"", ""8680881020704"", ""8680760020054""]"
7983,153549,BIO OIL CILT BAKIM YAGI 125ML,6001159117773,[]
7984,153551,TANS.OMRON RS4 BILEK TIPI,4015672111141,[]
7985,153552,TANS.OMRON RS7 BILEK TIPI,4015672111172,[]
7986,153558,DEXOJECT 8MG/2ML1 IV/IM AMPUL,8699814750229,"[""8680222750178"", ""8699788750324"", ""8699508750214"", ""8699525750228"", ""8699606756873"", ""8680222750178"", ""8699788750324"", ""8699508750214"", ""8699525750228"", ""8699606756873""]"
7987,153559,DIFENJECT 75 MG/3 ML IM  10 AMP,8699814750274,"[""8699788751512"", ""8699788751536"", ""8699844750473"", ""8699514759416"", ""8697637750020"", ""8699525752253"", ""8699514759409"", ""8699525752239"", ""8699788751512"", ""8699788751536"", ""8699844750473"", ""8699514759416"", ""8697637750020"", ""8699525752253"", ""8699514759409"", ""8699525752239""]"
7988,153562,EQICEFT 0.5 GR IM FLK,8699814270161,"[""8699526000117"", ""8699525272324"", ""8699569270041"", ""8680712270186"", ""8699541272414"", ""8681801271046"", ""8681801271022"", ""8699508270194"", ""8699508270200"", ""8699526000117"", ""8699525272324"", ""8699569270041"", ""8680712270186"", ""8699541272414"", ""8681801271022"", ""8699508270194""]"
7989,153565,SEFFUR 750 MF IM FLK,8699814270512,"[""8699525275516"", ""8699541271714"", ""8699814270437"", ""8699540270510"", ""8699540270541"", ""8699525275516"", ""8699541271714"", ""8699540270541""]"
7990,153566,SEFFUR 750 MG IM/IV FLK,8699814270437,"[""8699525275516"", ""8699541271714"", ""8699814270512"", ""8699540270510"", ""8699540270541"", ""8699540270510""]"
7991,153572,LIGONE METHYL B12 SPREY 30 ML,8699216520208,"[""8697595871980""]"
7992,153573,NEWVIT VITAMIN D3 K2 SPREY 30ML,8682125462103,[]
7993,153575,BACLOREX 10 MG/5 ML COZELT,8699844771515,"[""8680885575262"", ""8680885575262""]"
7994,153576,"BRECUR 2,5 MG 2,5 ML 20 FLK",8680741521181,"[""8699569520085"", ""8699525520043"", ""8699651521303"", ""8699844521042"", ""8699522521494"", ""8699569520085"", ""8699525520043"", ""8699651521303"", ""8699844521042"", ""8699522521494""]"
7995,153586,"ASTONIN-H 0,1 MG 100 TB",8699808010155,[]
7996,153587,"REBIF 132 MIKROGRAM 1,5 ML",8699777950360,[]
7997,153589,EFA LIQUID ORANGE 150 ML,7640128141044,[]
7998,153590,EFA LIQUID TUTTI FRUTTI 150 ML,7640128141068,[]
7999,153591,HUMALOG KWIKPEN 200 U HZR KALEM,8699673954530,[]
8000,153592,RAZINA 375 MG 60 TB,8699543030388,"[""8699832090451"", ""8699832090451""]"
8001,153593,RAZINA 750 MG 60 TB,8699543030401,"[""8699832090475"", ""8699832090475""]"
8002,153594,RAZINA 500 MG 60 TB,8699543030395,"[""8699832090468"", ""8699832090468""]"
8003,153595,BEZ TORBA LAMINELI ANATOLIA 25,8680530661234,[]
8004,153599,BUSON KULAK YUMUSATICI MIRADERM,8681057001688,[]
8005,153601,OKALIPTUS BURUN SPREYI 20 ML,8699241777233,[]
8006,153610,FUGISID %15 GR KREM,8699567350011,"[""8699792353818"", ""8681085010157"", ""8699566355901"", ""8699690350094"", ""8699514350194"", ""8699525350015"", ""8699772350073"", ""8680760350014"", ""8699569350040"", ""8699792353818"", ""8681085010157"", ""8699566355901"", ""8680771491065"", ""8699690350094"", ""8699514350194"", ""8699525350015"", ""8699772350073"", ""8680760350014"", ""8699569350040""]"
8007,153614,SUDA COLLAGEN+PR.PINEAPPLE S,8681571354383,[]
8008,153616,SUDA COLLAGEN MULTIFORM 90 TB.,8681571355779,[]
8009,153625,PREVIT POSITIVE-LACT 50 ML,8680067190146,[]
8010,153642,VENATURA ZEAKSANTIN 30 KAP.,8683229901079,[]
8011,153644,VENATURA MAGN.SITRAT P-5-P 60TB,8683229900355,[]
8012,153645,VENATURA VITAMIN B12 M.A 30 TB,8683229900478,[]
8013,153657,PROVIM DAILY PRO MIK ORG,8699680150154,[]
8014,153670,INCIA LIP KIDS LIMON  BALM 10ML,8681511090630,[]
8015,153671,INCIA LIP KIDS PORT BALM 10ML,8681511090647,[]
8016,153674,INCIA DUDAK BESLEYC PORTAK 6G,8681511090166,[]
8017,153675,INCIA DUDAK BESLEYICI BERGAMOT,8681511090203,[]
8018,153676,INCIA DUDAK BESLEYC HIN.CEVZ 6G,8681511091064,[]
8019,153677,INCIA KAS KIRPIK SERUM 10ML,8681511090128,[]
8020,153678,INCIA DOGAL BEBEK KOP SAMP 200M,8681511090951,[]
8021,153679,INCIA YUZ TEMIZ. KOPUGU 125 ML,8681511090616,[]
8022,153681,INCIA SABUN SIVI HASSAS 250ML,8681511090043,[]
8023,153682,INCIA SABUN SIVI YOGUN NEM,8681511090036,[]
8024,153683,INCIA SABUN SIVI ARINDIR 250 ML,8681511090050,[]
8025,153686,INCIA BULASIK SABUNU 500ML,8681511095000,[]
8026,153688,INCIA CAMASIR SABUNU 750ML,8681511095048,[]
8027,153689,INCIA KARIN CATLAK KREMI 75 ML,8681511091422,[]
8028,153690,INCIA BEBEK YAGI 110ML,8681511090494,[]
8029,153691,INCIA PISIK ONLEYICI KREM 60ML,8681511091415,[]
8030,153692,INCIA GOGUS UCU KRM 30ML,8681511091439,[]
8031,153694,INCIA ROLL-ON KADIN 50ML,8681511090289,[]
8032,153695,INCIA ROLL-ON ERKEK 50ML,8681511090296,[]
8033,153699,INCIA GUNES KR VUCUT 150ML,8681511090920,[]
8034,153700,INCIA GUNES KR YUZ 50ML,8681511090913,[]
8035,153701,INCIA SINEK KOVUCU 100 ML,8681511090982,[]
8036,153702,INCIA ROLL-ON HASSAS 50ML,8681511090807,[]
8037,153703,INCIA ROLL-ON BEYAZLATICI 50ML,8681511090791,[]
8038,153712,INCIA DOGAL COCUK JEL SAMP 350M,8681511090975,[]
8039,153715,INCIA SABUN KOP COCUK Z.YAG,8681511090883,[]
8040,153718,PERGOVERIS 150 IU / 75 IU 3 FLK,8699777790331,[]
8041,153732,"XAGRILYN 0,5 MG KAPSUL",8680952000017,"[""8699738150051"", ""8683816746014"", ""8681697150012"", ""8699738150051"", ""8683816746014""]"
8042,153733,POSAGIL 100 MG 24 GASTRO TB,8699514040088,"[""8699636041284"", ""8699636041284""]"
8043,153734,LIVRUBIN PLUS 30 KAP,7640178390898,[]
8044,153735,LIVRUBIN PLUS 60 KAP,7640178390904,[]
8045,153736,CYSTIPHANE BIORGA HAIR.SHAMPOO,3660398504923,[]
8046,153737,CYSTIPHANE BIORGA HAIR. LOTION,3660398504909,[]
8047,153738,CYSTIPHANE  120 TB.,3660398503926,[]
8048,153739,CYSTIPHANE 60 TB.,3660398501441,[]
8049,153740,TEPE DIS FIR GOOD SELECT SOFT,7317400020457,[]
8050,153741,DYNAVIT BIOTIN 2000 MCG,8699586013577,[]
8051,153742,DYNAVIT BIOTIN 5000 MCG,8699586013690,[]
8052,153743,DYNAVIT VITAMIN B12 1000 MCG,8699586053702,"[""8680133000638"", ""8680133000775"", ""033984019508"", ""8697595877104"", ""8680512627364"", ""8683229900164""]"
8053,153744,DYNAVIT SELENIUM 100 MCG,8699586013676,[]
8054,153745,DYNAVIT MAG CITRATE 200 MG VIT,8699586013744,[]
8055,153746,DYNAVIT MILK THISLE COMPLEX,8699586153587,[]
8056,153747,DYNAVIT KOREAN GINSENG COMPLEX,8699586153594,[]
8057,153748,DYNAVIT COENZYME Q-10/ 100 MG,8699586193569,[]
8058,153749,DYNAVIT COENZYME Q-10/ 200 MG,8699586193767,[]
8059,153750,DYNAVIT L-CARNITINE GUARANA,8699586013805,[]
8060,153751,DYNAVIT EGGSHELL MEMBRANE,8699586013607,[]
8061,153756,DYNAVIT OMEGA 3 950 MG,8699586193552,[]
8062,153757,TANFLEX FORT %0.30 ORAL SPREY,8699514510048,[]
8063,153763,NIVEA ROLL ON DEEP AMZ ERK 50ML,40062044,[]
8064,153764,NIVEA DEO DEEP SEP ERK 150 ML,4005900632180,[]
8065,153765,NIVEA DEO DEEP AMZ ERK 150 ML,4005900632210,[]
8066,153767,NIVEA KIRISIKLIK KARS SIK 45+50,4005900525017,[]
8067,153777,MAFLOR 4 LUK SASE,8699793000629,"[""8699793000216""]"
8068,153785,JECTERA 10 MCG COZELTI,8699844792077,[]
8069,153787,PAHTAFIL 20 MG 60 TB,8699502094635,"[""8684263090040"", ""8699540091672"", ""8699971170083"", ""8699738090555"", ""8699680091150"", ""8681880090149"", ""8699502093225"", ""8699673098128"", ""8699673098111"", ""8699540091689"", ""8699525099570"", ""8699525099013"", ""8680760090729"", ""8680760092532"", ""8680859090227"", ""8680199090567"", ""8680080000231"", ""8682773010237"", ""8684071000088"", ""8699514092445"", ""8699514090144"", ""8699514090137"", ""8699738090555"", ""8699525099570"", ""8680760092532"", ""8699514092445""]"
8070,153797,OCEAN SELENYUM 100MCG 30 TABLET,8697595872314,[]
8071,153800,BASKUL DIJITAL NRKS,8681873073678,[]
8072,153803,RIVOCLON 2 MG 30 TB,8699511017151,[]
8073,153804,"TAZOTENE %0,1 KREM 60 GR",8681801350161,"[""8681990009024"", ""8699738350697"", ""8699738350703"", ""8681990009024"", ""8699738350697""]"
8074,153806,"SEBIROX %1,5 SAMPUAN",8681801560041,"[""8681117560018"", ""8681117560018""]"
8075,153810,ASTABIOTIC 30 KAP,8682304015120,[]
8076,153811,FOLBIOTIC 30 KAP,8682304015137,[]
8077,153812,LACTOCOL 15 ML DAMLA,8682304015113,[]
8078,153813,PREMENOL 60 TABLET,8682304015106,[]
8079,153830,THYMUSAN PASTIL BITKISEL,8680952700405,[]
8080,153831,BEZ TORBA LAMINELI ECZANE 25 LI,8680530661241,[]
8081,153845,URSOVEF 250 MG 100 TB.,8680131751532,"[""8699680150055"", ""8699717150157"", ""8680199151398"", ""8680760150096""]"
8082,153876,SENNALAX 20 MG 20 TB,8699772040080,[]
8083,153877,PAUSED 5 MG 21 KAPSUL,8680833150282,"[""8699726151053"", ""8699650151310"", ""8699525150240"", ""8699514151074""]"
8084,153878,PAUSED 10 MG 21 KAPSUL,8680833150299,"[""8699538154839"", ""8699650151280"", ""8699525150257"", ""8699514151081""]"
8085,153879,PAUSED 15 MG 21 KAPSUL,8680833150305,"[""8699538154846"", ""8699650151297"", ""8699525150264"", ""8699514151098"", ""8699650151297""]"
8086,153880,PAUSED 25 MG 21 KAPSUL,8680833150312,"[""8699538154853"", ""8699650151303"", ""8699525159694"", ""8699538154853"", ""8680199151541"", ""8699514151104"", ""8699519150218"", ""8699650151303"", ""8699525159694""]"
8087,153886,BESTGUMIVA CIGNE. JEL FORM 30LU,8681863200176,[]
8088,153887,ATOM CAYI 230 GR,8682214038004,[]
8089,153895,ROCS DIS MAC JUN GOK MEY 6-12,4607034474584,[]
8090,153902,STREPSILS HERBAL ZENCEF 16PASTL,8690570552690,[]
8091,153904,STREPSILS HERBAL EKINEZY 16PAST,8690570552683,[]
8092,153905,MOLLERS OMEGA 3 ELMA 250 ML,7070866029371,[]
8093,153907,IPRAVENT 0.5 MG/ 2.5 NEBUL,8680741521174,"[""8699569520078"", ""8699525520036"", ""8699651521297"", ""8699844520670"", ""8699569520078"", ""8699525520036"", ""8699651521297"", ""8699844520670"", ""8699514520078""]"
8094,153908,FORFLU 30 TB,8699566093131,"[""8699569091868"", ""8699514093251"", ""8680760092525"", ""8690570010008"", ""8699580010329"", ""8699819010076"", ""8683295540080"", ""8699569091868"", ""8699514093251"", ""8680760092525"", ""8690570010008""]"
8095,153910,LIGONE SELENYUM 60 KAPSUL,8699216520192,[]
8096,153911,NEWVITAL PROCAPIL SPRAY 60 ML,8681227011561,[]
8097,153913,LAVANSER 30 KAPSUL,8682376824019,[]
8098,153921,PASSIFLORA 10 KAPSUL (MIRADERM),8681057001701,[]
8099,153927,HYONAT %0.15 TEK DOZ GOZ DAM,8699844611675,"[""8682225810026"", ""8699525618283"", ""8682225810019"", ""8680199619959"", ""8699514610267"", ""8699525618245"", ""8682225810026"", ""8699525618283"", ""8699844611323"", ""8699525610171""]"
8100,153928,BE BRIGHT GOZ CEVR PEP KOMP KRM,8697796001070,[]
8101,153933,NUTRIVIGOR RTH VANILYA 500 ML,8699548995071,[]
8102,153934,ESTOMIN ARNICA JEL,8699649340060,[]
8103,153935,GELFIX 3 PED 5X5 CM KOLLAJEN S,8054953400303,[]
8104,153937,ARTILANE PRO 15X30 ML,8414042005138,[]
8105,153938,NEUREGEN 20 TB.,8414042005039,[]
8106,153940,SOLG.BROMELAIN 150 MG 60 V-KAP,033984004641,[]
8107,153941,HERBATINEX DAMLA,8682257133209,[]
8108,153944,FLUTEL 50 MCG BURUN SPREY,8680199547580,"[""8699580540017"", ""8699522543014"", ""8699580540017"", ""8699522543014""]"
8109,153945,URSOMED ORAL 250 ML SUSP,8680199701425,[]
8110,153950,EASYFISHOIL OMEGA-3 YETISKIN,8681794082520,"[""074312171307""]"
8111,153956,MAGNIMORE 120 TABLET,8680133000744,[]
8112,153957,MAGNIMORE PLUS 120 TABLET,8680133000751,[]
8113,153958,OMEPA Q10 OMEGA3&UBIQUINOL 90 K,8680133000720,[]
8114,153959,KRILOM OMEGA 3 YUMUSAK 100 KAP,8680133000737,[]
8115,153960,OSENDE VITAMIN B12 60 TABLET,8680133000775,"[""8680133000638"", ""033984019508"", ""8697595877104"", ""8699586053702"", ""8680512627364"", ""8683229900164""]"
8116,153961,OMEPA DK2 YUMUSAK 100 KAPSUL,8680133000768,[]
8117,153962,TENA MESANE PEDI BAY LVL 3 16LI,7322541501468,[]
8118,153966,COLAVIT 30 FLAKON,8681395440392,[]
8119,153967,COREGA BEYAZLATICI 30 TB,5054563015068,[]
8120,153972,QUIXX DAILY 100 ML,8699832540055,[]
8121,153973,QUIXX ACUTE 100 ML,8699832540048,[]
8122,153976,ELIQUIS 2.5 MG 56 TB,8681308010087,"[""8699540027923"", ""8699543092423"", ""8699525090911"", ""8699769090302"", ""8699540027923"", ""8699532091635"", ""8699543092423"", ""8699525090911"", ""8699514095491""]"
8123,153977,ELIQUIS 5 MG 56 TB,8681308010094,"[""8699540027954"", ""8699543092430"", ""8699525090928"", ""8699540027954"", ""8699532091659"", ""8699543092430"", ""8699769090319"", ""8699525090928"", ""8699514095507""]"
8124,153978,LORVIQUA 25 MG 30 TB,8681308092007,[]
8125,153979,LORVIQUA 100 MG 30 TB,8681308092045,[]
8126,153981,OSIREC 4 G /60 G 7 REKTAL SUSP,8681807005188,"[""8680760920019"", ""8682773061017"", ""8699586912047"", ""8680400771292"", ""8680760920019"", ""8681801921989"", ""8682773061017"", ""8699586912047"", ""8681801920999"", ""8680400771292""]"
8127,153982,FERVION 100 MG/2 ML IM 5 AMPUL,8699772750033,"[""8680199008753""]"
8128,153988,TEB VIT B12 1000 5X1 ML I.M.AMP,8681986160005,"[""8699514750116"", ""8699293754817"", ""8699525750556"", ""8699514750116"", ""8699293754817"", ""8699525750556""]"
8129,153992,AVENT YAL EMZ 6-18 GECE AIR ERK,8710103905837,[]
8130,153993,AVENT YAL EMZ 6-18 GECE AIR KIZ,8710103905851,[]
8131,153996,OKEY PRZ ZERO EXTREME 10 LU,8850956393976,[]
8132,153997,OKEY PRZ NIRVANA HOT 10 LU,8850956393938,[]
8133,153999,OKEY KAYGAN JEL NIRV HOT 100 ML,8690530016750,[]
8134,154001,CETILAR KREM 50 ML,8033011160168,[]
8135,154002,SINUSBOX YETISKIN,8681807005010,[]
8136,154003,SINUSBOX KIDS,8681807005034,[]
8137,154004,OSIWAX KULAK DAMLASI,8681807005157,[]
8138,154005,OSISOFT MERHEM,8681807005164,[]
8139,154006,BUYUVIT L-ARJININ SURUP,8681807005171,[]
8140,154007,QUADBIOTIC 20 KAP,8681807005102,[]
8141,154008,QUADBIOTIC 10 SASE,8681807005096,[]
8142,154013,CAPICADE SAMP COLLAGEN 220 ML,8691254301931,[]
8143,154014,CAPICADE NEMLD YUZ KR 50ML,8691254302099,[]
8144,154015,CAPICADE NEMLD YUZ VUC LOS 220M,8691254302105,[]
8145,154016,"MAXIFLU % 0,25/30 ML SPREY",8699293512776,"[""8699536510019"", ""8699580510034"", ""8699527520034"", ""8699536510019"", ""8699580510034"", ""8699527520034""]"
8146,154017,"MAXIFLU %0,25 GARGARA 200 ML",8699293642763,"[""8699580640076"", ""8699536640013"", ""8699527640022"", ""8699580640076"", ""8699536640013"", ""8699527640022""]"
8147,154023,TREPAR 1 MG 30 TB,8699578014230,"[""8699680010014"", ""8699543011066"", ""8699527011037"", ""8699262010166"", ""8699293013815"", ""8699514010760"", ""8699680010014"", ""8699543011066"", ""8699527011037"", ""8699262010166"", ""8699293013815"", ""8699514010760""]"
8148,154025,OXFET 180 MG 30 TB,8699527090896,"[""8699578090289"", ""8699074090837"", ""8699540023482"", ""8699680091433"", ""8699543091709"", ""8699514095019"", ""8699578090289"", ""8699074090837"", ""8699540023482"", ""8699738090586"", ""8699680091433"", ""8699543091709"", ""8699514095019""]"
8149,154026,OXFET 360 MG 30 TB,8699527090919,"[""8699578090296"", ""8699074090851"", ""8699540023499"", ""8699680091426"", ""8699514095026"", ""8699543091716"", ""8699578090296"", ""8699074090851"", ""8699540023499"", ""8699738090593"", ""8699680091426"", ""8699514095026"", ""8699543091716""]"
8150,154028,SAMBUCOL KIDS DROPS 20 ML,8680287030178,[]
8151,154029,"OBRAMIS %0,3 GOZ DAMLASI",8680199611670,"[""8699508610044"", ""8699569610137"", ""8699504612110"", ""8699525618252"", ""8699508610044"", ""8699569610137"", ""8699525618252""]"
8152,154030,"APFECTO OFTALMIK %0,3 SUSP",8680199715842,[]
8153,154032,PARVISTEN GOZ DAMLASI 5 ML,8680199617320,"[""8699844611606"", ""8699702613100"", ""8680177220023"", ""8699525619266"", ""8699702613100"", ""8680177220023"", ""8699525619266""]"
